TransactionID,AccountID,TransactionType,Amount,TransactionDate
146087,412,Credit,303867.42,2021-11-30
105399,957,Debit,882828.2,2021-09-28
130492,638,Debit,276343.21,2024-02-21
198834,849,Debit,963779.81,2022-12-11
162100,1190,Credit,85095.86,2021-09-03
156318,17,Credit,362566.91,2019-05-24
175847,583,Credit,542801.75,2019-05-24
147060,874,Debit,476953.28,2023-08-14
159394,1399,Debit,551530.87,2020-04-08
127579,116,Debit,76830.2,2019-04-27
162060,143,Credit,504532.69,2022-03-15
176910,76,Debit,424739.8,2024-01-11
141783,1221,Credit,738788.26,2021-07-26
115861,640,Credit,121380.19,2023-11-26
174571,329,Credit,118849.92,2023-09-23
141492,936,Debit,134036.68,2019-06-21
142587,312,Credit,575623.33,2022-03-25
174885,1050,Debit,347855.69,2021-05-26
186202,1404,Debit,452715.15,2022-07-04
117885,22,Debit,776543.19,2021-09-23
138267,1068,Credit,303725.73,2023-08-12
113740,1330,Debit,156908.06,2022-08-08
141035,750,Credit,828895.61,2023-09-02
159318,631,Debit,837589.41,2022-09-10
119890,1202,Credit,713609.39,2019-04-04
158371,1292,Credit,889211.62,2020-04-04
142686,1428,Debit,808000.49,2023-06-10
182461,1233,Credit,635946.69,2021-10-19
110623,775,Debit,599067.43,2023-07-22
112994,852,Credit,945869.95,2023-06-20
150102,463,Credit,655171.93,2022-09-24
147374,1108,Debit,624159.03,2020-03-10
181090,1225,Debit,533984.83,2021-04-07
183324,1464,Debit,170126.87,2024-03-13
130693,219,Credit,199741.24,2022-02-05
161951,557,Debit,160626.28,2020-01-29
193870,361,Debit,692614.51,2021-06-09
191015,1357,Credit,39056.37,2023-04-15
131018,820,Credit,779268.66,2021-10-28
176376,185,Debit,873109.1,2023-02-19
122998,865,Debit,59618.35,2020-12-26
186243,727,Credit,122507.51,2021-09-30
190623,839,Credit,546564.87,2024-02-04
174085,245,Debit,469885.76,2019-09-23
199813,256,Debit,541283.67,2019-07-19
191964,286,Debit,211266.13,2021-11-14
134146,77,Debit,87577.44,2019-07-22
109051,1398,Credit,21321.34,2020-03-24
111102,567,Debit,971402.24,2020-11-05
176380,778,Debit,44382.87,2019-10-04
131054,1149,Credit,462335.1,2019-06-12
180400,1357,Debit,340447.15,2022-12-16
132205,1446,Debit,875364.08,2020-10-07
142345,27,Credit,117809.3,2020-05-02
162978,1124,Debit,693193.07,2022-10-09
175608,1316,Debit,673483.22,2020-03-10
116062,1035,Debit,709563.88,2022-01-23
110946,508,Debit,484029.06,2021-03-12
161893,951,Credit,100312.0,2022-10-30
152236,1343,Credit,416375.72,2020-12-07
129772,476,Debit,343442.17,2019-06-26
168900,534,Credit,288828.39,2021-02-01
145758,1492,Credit,403518.0,2024-02-20
155407,337,Credit,736494.07,2021-11-14
140474,747,Credit,948368.84,2022-07-18
151100,311,Debit,679915.3,2022-07-29
137282,129,Credit,8064.66,2020-11-01
195912,1254,Debit,758523.47,2019-06-21
114898,39,Credit,714957.16,2023-07-13
173259,1171,Debit,209134.87,2024-02-25
190608,750,Debit,363339.67,2019-10-14
126989,589,Debit,908939.75,2023-07-26
163655,28,Credit,183064.46,2021-01-30
150072,837,Debit,933461.5,2021-09-16
183920,1272,Debit,46289.79,2022-03-03
198479,177,Credit,344363.9,2020-01-09
135879,310,Debit,167125.19,2024-02-01
172697,193,Debit,392260.85,2022-11-02
145161,1425,Debit,512871.13,2020-01-07
150430,186,Debit,181486.68,2019-07-06
111894,417,Credit,792158.67,2022-02-22
122578,1241,Credit,630409.94,2020-01-21
175981,279,Credit,68986.59,2019-12-25
135634,1349,Credit,632120.12,2022-01-31
192955,253,Credit,565652.14,2022-08-23
121862,984,Debit,203788.4,2021-04-30
178768,288,Credit,759169.87,2021-02-16
120699,786,Debit,674183.75,2020-12-06
162115,1362,Debit,378855.07,2022-10-22
172875,819,Debit,984584.2,2021-08-15
143896,244,Debit,119394.86,2020-08-05
156826,1422,Debit,924693.85,2020-10-21
185643,903,Debit,15896.77,2021-07-23
105419,26,Credit,347548.1,2022-03-07
168445,1225,Credit,339954.03,2019-09-13
164506,784,Credit,400584.89,2021-09-11
144651,326,Credit,361565.05,2021-05-18
105707,869,Debit,882996.93,2019-05-29
197268,985,Credit,668322.5,2021-08-05
128434,997,Debit,177825.58,2022-11-24
150456,20,Credit,558263.44,2020-06-04
125002,944,Credit,701678.58,2021-01-01
178789,260,Credit,886163.9,2023-11-25
185064,1199,Debit,836183.49,2024-01-24
187170,95,Debit,192856.06,2019-04-11
171131,896,Credit,986654.39,2023-08-16
140531,1154,Credit,907786.16,2023-04-28
190640,390,Debit,332636.88,2022-01-04
156742,85,Debit,644698.07,2024-02-27
180489,228,Credit,357298.23,2023-01-15
116129,1191,Debit,986312.62,2020-11-18
100370,82,Debit,256510.58,2023-12-08
116285,497,Debit,38684.61,2023-02-13
109401,908,Credit,728071.53,2020-03-28
102023,728,Debit,348182.04,2022-11-05
169707,1116,Debit,489452.22,2022-01-23
105876,384,Credit,612991.68,2020-05-07
106803,981,Debit,482344.41,2023-01-20
150322,418,Credit,358473.27,2022-05-07
161484,1116,Debit,92352.56,2022-02-18
101253,770,Debit,734436.69,2020-11-04
115221,1229,Debit,89787.04,2019-09-22
185857,173,Debit,645164.5,2022-04-14
108013,515,Debit,157298.95,2021-12-23
177417,477,Credit,357862.68,2021-07-18
181085,611,Debit,651519.54,2021-08-30
112257,154,Credit,196614.45,2020-03-10
137708,711,Debit,46236.65,2023-02-19
182152,184,Debit,826146.13,2022-08-12
193868,345,Debit,898690.91,2021-12-26
179779,1343,Debit,737936.85,2020-11-06
180789,1085,Debit,663714.31,2023-11-12
182320,706,Credit,27445.76,2023-09-18
176234,1243,Credit,180195.75,2022-06-05
100093,113,Credit,622267.81,2021-09-09
159309,1170,Credit,177190.7,2019-12-03
175987,1036,Credit,157072.85,2022-01-29
111939,277,Credit,552590.24,2021-08-29
118266,1360,Credit,442316.82,2019-12-06
195081,1489,Credit,423455.93,2021-11-24
110943,1160,Credit,259241.11,2020-03-03
105095,593,Debit,749297.02,2022-07-18
112363,1499,Credit,490366.78,2020-02-12
137822,1220,Credit,603388.94,2019-11-14
150217,499,Credit,80752.51,2024-01-01
171977,407,Debit,271033.5,2021-05-01
128399,1009,Credit,627861.29,2022-04-17
151747,1389,Credit,108953.38,2019-04-29
168041,1416,Credit,355501.13,2021-03-10
186142,22,Credit,746864.69,2021-04-07
106949,551,Debit,736935.89,2021-03-11
188557,567,Debit,594249.67,2021-11-08
120851,1341,Credit,460263.41,2023-06-24
182542,262,Debit,293696.32,2019-11-19
143732,358,Debit,935162.08,2021-09-05
115636,167,Debit,976380.44,2023-09-27
191218,1228,Debit,369586.1,2019-10-23
132743,1182,Debit,588765.2,2021-12-15
161910,394,Credit,516832.83,2024-03-24
190942,223,Credit,70383.35,2022-02-23
171645,977,Debit,19196.98,2021-08-16
186599,466,Credit,162004.23,2023-05-24
128469,1252,Credit,43334.55,2019-06-26
109962,763,Debit,965296.99,2022-03-01
141667,146,Debit,928600.71,2021-11-22
179948,466,Debit,119831.64,2020-12-15
170502,108,Debit,726443.46,2023-07-28
100852,229,Debit,607112.3,2022-12-14
116807,1189,Debit,988600.46,2020-07-31
177434,1341,Credit,716484.33,2020-03-30
169797,1133,Credit,346301.33,2019-05-17
166030,629,Credit,790561.98,2020-08-02
149456,790,Credit,876688.15,2022-07-13
173391,404,Debit,144747.96,2021-02-26
143681,899,Debit,510133.94,2020-04-26
164062,920,Debit,932394.58,2020-12-29
190093,316,Credit,948139.12,2021-04-28
105578,19,Debit,331799.19,2023-05-24
135299,188,Credit,49336.27,2023-12-02
153820,1253,Credit,236780.66,2021-02-13
109461,1448,Debit,133210.73,2020-05-22
133562,332,Credit,829583.17,2021-07-03
157512,326,Credit,747090.67,2019-11-23
111161,1186,Credit,949115.74,2020-09-21
106748,508,Credit,635267.76,2023-10-12
189468,39,Debit,841762.02,2024-01-13
147790,452,Credit,562467.18,2022-10-21
130719,414,Debit,705546.68,2022-03-02
161548,268,Debit,212660.04,2019-08-29
106010,529,Credit,906457.42,2023-01-16
146527,51,Debit,618652.68,2020-04-24
112109,1408,Credit,515793.78,2020-08-29
106123,466,Credit,754853.45,2021-06-23
178682,1135,Credit,436973.87,2023-08-13
166852,821,Debit,946803.45,2023-04-24
161610,641,Credit,55985.69,2023-02-26
186185,1487,Debit,502753.11,2021-06-02
150586,727,Debit,467366.65,2021-02-21
152291,1019,Debit,9698.97,2022-05-13
101963,1171,Debit,573391.53,2023-06-23
162719,539,Credit,426489.35,2019-12-24
138623,495,Credit,427127.66,2019-10-05
156726,535,Debit,497066.06,2020-11-17
125876,996,Debit,520006.05,2021-03-21
134724,38,Debit,205763.4,2022-03-31
101922,1044,Debit,804876.18,2023-05-08
117280,539,Debit,413240.06,2019-05-21
111961,1119,Debit,642326.53,2021-11-05
188046,802,Credit,654511.31,2023-11-01
140797,872,Debit,693947.4,2020-03-27
177205,504,Debit,347462.91,2021-03-28
180150,399,Credit,348101.96,2019-09-04
102016,602,Debit,391222.21,2024-03-20
164855,689,Credit,321261.33,2022-03-09
182850,565,Credit,997089.92,2020-02-29
191489,1140,Debit,525078.14,2022-07-14
196569,582,Credit,802470.71,2020-03-01
126058,819,Credit,367439.6,2022-03-08
174060,1074,Credit,883474.05,2023-02-10
161831,432,Credit,522552.07,2022-03-21
144174,990,Debit,528853.65,2023-11-22
155019,1254,Credit,407846.76,2022-04-09
112825,1325,Credit,485090.84,2020-08-21
134959,1354,Debit,778479.97,2022-10-13
183184,415,Credit,986568.73,2022-04-08
177327,1226,Credit,461009.7,2021-07-09
120506,842,Debit,434811.22,2023-04-06
195189,201,Credit,313437.39,2019-07-29
175797,427,Debit,665764.88,2021-06-03
118785,363,Credit,724338.08,2023-08-07
170391,774,Credit,611365.16,2021-07-16
190498,882,Debit,829951.94,2019-11-10
137332,852,Credit,209236.36,2019-08-08
169984,618,Debit,537887.87,2020-11-13
169084,156,Credit,361331.59,2021-05-07
117029,947,Debit,562513.24,2021-08-08
125350,391,Debit,181179.86,2020-04-06
166000,1213,Debit,626870.99,2021-05-14
168074,1194,Debit,593255.84,2023-09-24
117232,1062,Debit,643881.3,2023-10-18
129595,343,Debit,482219.25,2022-04-08
167164,865,Credit,317083.03,2022-12-24
184055,1446,Credit,941323.01,2020-10-08
153109,554,Credit,149216.17,2021-04-04
130758,378,Debit,417409.48,2020-06-01
154763,452,Debit,431857.94,2023-11-04
174137,11,Credit,284635.21,2021-08-07
159750,266,Credit,222516.87,2022-02-04
130510,1426,Credit,741686.34,2021-07-30
117997,173,Credit,815631.81,2024-01-29
147155,1346,Debit,518013.69,2023-02-08
164668,488,Debit,325938.84,2023-08-18
185405,480,Debit,611916.8,2023-08-07
188784,537,Credit,991375.38,2022-10-07
146750,415,Credit,648957.69,2020-04-22
125703,1090,Debit,80704.22,2021-01-12
163179,501,Debit,952824.31,2021-09-12
124580,138,Credit,423621.71,2022-03-22
139761,96,Debit,896922.48,2022-01-09
170595,576,Credit,502817.84,2022-02-27
107405,628,Debit,162206.82,2022-09-14
189387,272,Debit,836817.14,2022-04-27
193391,720,Credit,923391.59,2021-11-18
123638,1042,Credit,282070.83,2019-06-07
182438,1245,Credit,383274.52,2020-04-11
114025,1424,Debit,62521.77,2022-10-03
165729,774,Credit,997588.78,2023-10-24
180835,805,Debit,702285.76,2021-08-17
136951,713,Debit,854828.5,2019-08-28
149812,49,Credit,268965.92,2023-05-17
117123,747,Debit,35119.45,2023-06-27
130371,949,Debit,40980.05,2022-11-17
187676,962,Debit,146615.28,2022-02-11
130986,403,Credit,261075.5,2022-11-13
188205,127,Credit,662034.73,2019-06-26
162878,1161,Credit,879401.16,2023-02-15
151684,13,Debit,419092.38,2021-04-27
125154,357,Credit,362329.87,2019-04-17
124713,89,Debit,744893.3,2021-05-22
141566,1133,Debit,471798.18,2023-12-13
180475,1366,Credit,768701.1,2023-02-05
139249,60,Debit,438198.26,2020-05-17
172297,805,Debit,84907.16,2020-11-25
148925,1153,Credit,937321.27,2022-12-13
140288,1030,Credit,800618.92,2022-03-24
130701,583,Debit,165289.76,2021-07-08
109190,963,Debit,126148.43,2022-06-19
103128,195,Credit,557565.85,2022-01-02
112708,1312,Debit,411609.69,2022-02-22
112876,1131,Debit,935112.17,2023-06-30
193600,1283,Debit,562277.83,2020-12-02
146339,320,Credit,441370.54,2019-08-03
175896,1385,Credit,748161.95,2023-12-31
136297,1250,Credit,55805.31,2022-05-12
192678,290,Debit,41864.21,2020-09-17
166169,378,Credit,235611.93,2019-07-12
196149,353,Credit,58000.91,2020-11-27
170298,103,Credit,702019.42,2022-07-31
169321,391,Debit,291689.87,2021-07-20
167857,1261,Debit,474851.31,2020-09-06
170203,174,Credit,540743.5,2023-04-04
145783,1269,Credit,621592.1,2020-10-18
185570,1242,Debit,673612.15,2020-01-20
117727,123,Credit,139289.56,2021-09-24
128359,1109,Debit,713829.72,2020-12-08
149967,1305,Credit,663420.3,2020-03-09
108416,882,Debit,237781.49,2023-03-23
171795,300,Credit,679858.64,2020-05-20
105179,1193,Credit,817320.03,2020-06-25
191526,240,Credit,943050.65,2020-04-23
104610,1043,Credit,836548.82,2021-03-28
182185,651,Debit,594664.15,2021-09-20
133460,231,Debit,325154.55,2021-02-23
161402,132,Debit,629988.61,2021-02-18
157827,1232,Credit,774303.74,2020-11-04
143312,1210,Credit,792538.16,2019-04-22
150705,554,Debit,896091.53,2022-07-11
174589,582,Credit,322808.48,2023-09-12
195267,45,Credit,647055.03,2020-03-20
140628,166,Debit,347630.5,2019-11-21
100089,480,Debit,500205.2,2021-08-29
131503,949,Credit,279103.58,2020-05-22
136708,799,Debit,664612.86,2022-12-15
176072,1264,Credit,822833.25,2021-01-27
103183,804,Debit,163232.26,2021-05-31
159502,154,Debit,984977.23,2022-11-13
148790,25,Debit,297631.07,2024-03-23
178393,946,Debit,105191.92,2019-09-13
199261,241,Debit,383755.46,2022-09-20
155724,1280,Debit,574560.34,2021-04-04
111374,1349,Debit,822238.3,2023-04-04
195729,531,Credit,412727.02,2021-12-24
136859,794,Credit,281638.36,2022-01-12
191873,765,Credit,370626.03,2019-11-19
102050,1060,Debit,79706.41,2019-10-29
154591,838,Debit,50256.03,2020-05-30
175653,230,Credit,151815.52,2022-04-15
151686,1157,Credit,400968.94,2019-08-08
141557,137,Credit,680702.02,2024-03-18
123643,179,Credit,249881.1,2024-03-10
192259,355,Debit,40227.74,2019-04-04
120061,423,Debit,636123.1,2020-03-06
103733,114,Credit,55129.38,2020-02-06
159984,960,Credit,275571.5,2021-11-16
114775,25,Debit,329460.29,2023-09-28
183717,678,Debit,946638.87,2024-01-07
108557,842,Debit,222218.19,2020-10-12
164640,784,Credit,857405.48,2020-02-18
170303,737,Credit,474709.68,2020-11-19
156097,760,Credit,42498.42,2020-08-19
126113,1375,Credit,215774.99,2022-06-21
179682,1235,Credit,932616.68,2022-12-28
160376,331,Credit,317447.24,2023-05-14
124710,937,Debit,817325.44,2022-07-01
125911,614,Credit,121175.66,2020-12-08
105979,227,Debit,285783.16,2022-11-25
114325,76,Debit,189803.74,2023-02-21
114458,973,Debit,129607.82,2021-11-10
149782,899,Credit,251199.02,2020-12-24
111777,1247,Debit,115305.5,2020-04-01
131282,14,Credit,763515.37,2021-03-21
114597,309,Debit,545150.65,2019-11-09
152939,420,Debit,448174.6,2022-02-26
119922,351,Credit,563331.63,2020-09-26
182517,1122,Credit,850592.2,2021-08-27
156453,768,Credit,861325.03,2022-10-13
165192,1426,Debit,204230.75,2022-11-06
178014,1095,Debit,404965.59,2021-06-08
125518,130,Debit,1884.32,2020-03-29
159467,893,Debit,74869.7,2023-04-14
134639,437,Credit,509496.42,2021-04-08
116682,1148,Credit,136293.59,2022-01-15
136166,170,Debit,941656.78,2020-01-20
179929,643,Credit,488789.3,2020-02-05
134033,628,Debit,374905.11,2020-03-22
114209,816,Credit,50891.21,2019-06-10
180846,1359,Credit,13686.26,2022-12-01
196508,1466,Credit,351771.5,2022-03-30
183339,1376,Credit,944299.73,2023-03-29
178164,1266,Debit,169849.69,2020-01-11
189120,1430,Credit,603927.58,2023-08-25
168327,615,Debit,834325.7,2019-07-11
106030,800,Credit,447445.72,2022-06-15
143855,1473,Debit,826353.21,2019-05-13
165175,885,Credit,827619.63,2019-05-09
101062,104,Debit,677653.24,2021-04-25
160256,1361,Debit,111786.37,2022-08-15
152796,800,Debit,982463.97,2021-06-01
192267,673,Debit,58374.89,2021-10-07
187894,518,Debit,747391.68,2021-07-12
102439,733,Debit,216166.49,2021-02-01
187470,1226,Debit,169564.52,2023-06-26
113108,1022,Debit,364950.3,2022-07-06
139667,1265,Credit,878722.05,2023-07-09
149008,996,Credit,480721.92,2022-07-26
175970,222,Debit,461289.89,2023-08-27
137550,801,Debit,590150.15,2020-08-29
133417,252,Debit,667780.4,2023-05-02
178718,1040,Debit,898935.92,2022-10-20
193567,770,Debit,545332.2,2020-01-07
194703,416,Credit,158313.28,2019-07-19
158835,746,Credit,68387.75,2023-10-07
173978,656,Debit,311435.92,2020-05-03
127453,28,Credit,259317.75,2019-10-15
144096,454,Debit,458839.69,2020-01-09
189743,984,Debit,968575.37,2019-07-06
175765,616,Debit,250932.16,2021-09-26
197975,878,Credit,471342.1,2022-08-16
127629,615,Credit,946134.59,2023-10-15
147886,345,Credit,170254.75,2022-10-17
177793,444,Debit,646149.52,2023-07-08
199099,406,Credit,415668.84,2023-03-19
102959,1327,Debit,202020.84,2020-04-15
132569,167,Debit,756739.52,2021-05-26
151855,1292,Debit,49610.04,2020-05-21
181413,986,Debit,201705.54,2021-04-10
168212,1447,Credit,131237.53,2019-09-02
137794,118,Debit,118276.1,2023-06-14
168109,1073,Debit,93947.08,2023-08-16
141253,1469,Credit,849024.04,2021-07-11
166296,1188,Credit,405634.9,2021-12-09
144391,1485,Debit,308033.79,2022-01-24
192889,212,Debit,440527.06,2019-12-05
139423,267,Debit,55759.98,2023-07-12
105962,360,Credit,103209.08,2024-02-29
183383,1265,Credit,297880.97,2019-05-13
124015,1215,Debit,956373.52,2020-01-20
137854,443,Debit,204018.62,2023-06-21
154868,1420,Debit,245524.86,2022-01-25
198005,1311,Debit,491111.04,2020-08-06
143775,691,Debit,85405.4,2020-07-05
196032,434,Credit,865786.14,2019-09-06
198896,1206,Credit,521183.84,2020-10-18
192384,1267,Credit,286415.55,2023-06-23
115086,399,Credit,426992.48,2022-07-29
168482,799,Credit,218508.7,2021-09-07
104810,148,Debit,25802.97,2024-01-14
146506,387,Debit,92843.48,2021-06-18
150174,630,Debit,472024.6,2022-12-26
136286,1242,Debit,216399.96,2020-04-26
186856,521,Credit,154062.26,2021-06-10
135142,268,Debit,333619.85,2019-07-15
115137,651,Credit,286969.0,2020-11-06
156275,966,Credit,543068.22,2023-05-25
192493,456,Credit,483410.28,2023-07-16
178525,1266,Debit,943796.22,2022-01-15
178072,220,Debit,426438.22,2022-09-18
148195,500,Credit,200310.66,2020-04-23
107268,414,Credit,803173.06,2022-01-19
123514,102,Debit,498929.39,2020-01-24
199268,581,Debit,672009.71,2022-06-23
161613,1203,Debit,981413.97,2021-12-15
125570,1281,Credit,832742.17,2024-03-30
179198,764,Credit,255432.05,2022-01-03
145761,764,Credit,656073.38,2020-11-06
112819,280,Debit,431038.32,2022-04-03
167606,1343,Credit,541560.86,2023-02-05
143730,333,Credit,650176.25,2023-03-17
106348,1160,Credit,578696.47,2022-04-25
105190,961,Credit,253857.46,2022-09-21
138194,82,Credit,891278.3,2020-11-16
175685,1292,Debit,440133.73,2021-04-14
103079,1016,Credit,639478.41,2020-08-16
154842,1140,Debit,840191.61,2023-08-03
111505,886,Debit,279112.49,2019-08-16
131360,1381,Credit,566350.77,2023-01-12
107516,910,Credit,401565.42,2022-11-09
163965,61,Debit,52116.26,2019-10-09
113832,331,Credit,952215.42,2024-03-31
162033,720,Debit,475353.02,2022-12-10
167660,120,Credit,120016.57,2019-12-12
189911,575,Credit,303723.72,2022-03-13
145594,452,Debit,974220.99,2020-01-12
111050,1459,Debit,46822.6,2023-05-26
115668,1282,Debit,373075.14,2020-11-10
113197,575,Debit,817784.61,2019-04-18
155860,653,Credit,374496.93,2021-12-08
117207,1424,Credit,518062.1,2023-02-04
181065,1129,Credit,721311.21,2021-09-06
160996,488,Credit,517881.27,2021-02-07
166199,775,Debit,333851.08,2022-05-08
192151,664,Debit,571412.53,2023-03-25
109181,573,Credit,759869.0,2022-08-01
198931,830,Debit,841993.46,2023-04-18
102454,1029,Debit,767351.96,2022-09-25
167099,276,Credit,3554.35,2019-06-28
165859,1203,Debit,340377.37,2019-10-13
118598,618,Credit,923210.47,2023-09-19
170792,583,Credit,807265.1,2023-04-25
146575,409,Credit,806949.04,2021-07-03
177814,416,Debit,711327.85,2023-03-10
109384,442,Credit,26748.35,2023-06-27
168607,1347,Debit,3417.48,2022-03-16
137019,333,Credit,838478.53,2022-10-18
170495,278,Credit,262121.81,2020-01-19
112826,264,Credit,923667.25,2020-10-24
199241,281,Debit,755349.69,2022-12-30
144531,1339,Credit,46560.17,2024-02-23
161583,555,Credit,968890.43,2020-10-02
192643,830,Debit,486991.19,2019-07-31
122967,579,Debit,168900.13,2022-12-06
169055,812,Debit,115937.06,2019-06-20
185123,566,Credit,724447.14,2021-07-11
153298,1161,Credit,455968.95,2021-09-14
152077,1421,Credit,521922.14,2022-08-06
181560,395,Debit,37431.23,2020-03-14
113992,565,Credit,135094.37,2022-02-08
119126,648,Credit,608845.2,2020-06-27
132085,710,Debit,6983.15,2023-10-28
127681,299,Debit,482757.64,2023-11-09
194515,595,Credit,559638.6,2019-09-05
183972,632,Credit,53985.34,2022-01-11
149099,429,Debit,846132.36,2020-06-03
194402,16,Debit,563696.32,2024-03-29
